Time,acceleration
0.101283213,0.069163
0.101323214,0.023333
0.101363216,-0.02053
0.101403217,-0.054993
0.101443218,-0.076666
0.10148322,-0.082792
0.101523221,-0.060734
0.101563222,-0.016259
0.101603223,0.012365
0.101643225,0.047954
0.101683226,0.070199
0.101723227,0.049094
0.101763228,0.024327
0.10180323,0.003797
0.101843231,-0.003881
0.101883232,-0.019553
0.101923234,-0.02377
0.101963235,-0.017198
0.102003236,-0.006927
0.102043237,0.002313
0.102083239,0.013773
0.10212324,0.012496
0.102163241,-0.012046
0.102203242,-0.037754
0.102243244,-0.028032
0.102283245,-0.006884
0.102323246,0.005169
0.102363247,0.024162
0.102403249,0.038596
0.10244325,0.041521
0.102483251,0.028659
0.102523253,0.022697
0.102563254,0.00508
0.102603255,-0.03752
0.102643256,-0.065784
0.102683258,-0.055205
0.102723259,-0.050369
0.10276326,-0.030919
0.102803261,0.005023
0.102843263,0.031715
0.102883264,0.053121
0.102923265,0.058554
0.102963266,0.059497
0.103003268,0.031504
0.103043269,-0.001323
0.10308327,-0.027725
0.103123272,-0.047047
0.103163273,-0.0512
0.103203274,-0.044209
0.103243275,-0.015329
0.103283277,0.017607
0.103323278,0.035773
0.103363279,0.047861
0.10340328,0.045317
0.103443282,0.019098
0.103483283,-0.010965
0.103523284,-0.034181
0.103563286,-0.048789
0.103603287,-0.052106
0.103643288,-0.039954
0.103683289,-0.007202
0.103723291,0.021921
0.103763292,0.042562
0.103803293,0.059546
0.103843294,0.053739
0.103883296,0.029788
0.103923297,0.00344
0.103963298,-0.016762
0.104003299,-0.032922
0.104043301,-0.041549
0.104083302,-0.035522
0.104123303,-0.024212
0.104163305,-0.005878
0.104203306,0.004131
0.104243307,0.023091
0.104283308,0.019569
0.10432331,0.014234
0.104363311,0.001696
0.104403312,0.002392
0.104443313,0.008462
0.104483315,0.007851
0.104523316,0.013634
0.104563317,0.012384
0.104603319,0.010734
0.10464332,0.006501
0.104683321,0.001017
0.104723322,-0.019698
0.104763324,-0.043367
0.104803325,-0.051083
0.104843326,-0.041569
0.104883327,-0.018487
0.104923329,0.009061
0.10496333,0.039946
0.105003331,0.055887
0.105043332,0.06833
0.105083334,0.06038
0.105123335,0.033432
0.105163336,-0.009426
0.105203338,-0.051779
0.105243339,-0.072872
0.10528334,-0.098227
0.105323341,-0.069151
0.105363343,-0.03479
0.105403344,0.007254
0.105443345,0.043121
0.105483346,0.076894
0.105523348,0.08515
0.105563349,0.059684
0.10560335,0.024363
0.105643352,-0.003099
0.105683353,-0.040006
0.105723354,-0.060281
0.105763355,-0.05678
0.105803357,-0.031778
0.105843358,-0.005288
0.105883359,0.011408
0.10592336,0.025835
0.105963362,0.021586
0.106003363,0.003906
0.106043364,-0.001509
0.106083365,-0.012074
0.106123367,-0.017261
0.106163368,-0.013671
0.106203369,-0.000696
0.106243371,0.013375
0.106283372,0.016512
0.106323373,0.019207
0.106363374,0.018713
0.106403376,0.004018
0.106443377,-0.015888
0.106483378,-0.012608
0.106523379,-0.00918
0.106563381,-0.013395
0.106603382,-0.01092
0.106643383,0.004253
0.106683385,0.015623
0.106723386,0.015624
0.106763387,0.017946
0.106803388,0.017267
0.10684339,0.000173
0.106883391,-0.016587
0.106923392,-0.017874
0.106963393,-0.019101
0.107003395,-0.021992
0.107043396,-0.009867
0.107083397,0.013475
0.107123398,0.027239
0.1071634,0.034066
0.107203401,0.040156
0.107243402,0.030638
0.107283404,-0.000309
0.107323405,-0.035737
0.107363406,-0.054759
0.107403407,-0.064585
0.107443409,-0.059022
0.10748341,-0.027371
0.107523411,0.017238
0.107563412,0.051449
0.107603414,0.079937
0.107643415,0.09293
0.107683416,0.070695
0.107723418,0.023589
0.107763419,-0.020418
0.10780342,-0.054552
0.107843421,-0.076755
0.107883423,-0.089676
0.107923424,-0.062963
0.107963425,-0.021877
0.108003426,0.011682
0.108043428,0.048508
0.108083429,0.074055
0.10812343,0.051248
0.108163431,0.026746
0.108203433,0.007114
0.108243434,-0.004141
0.108283435,-0.021319
0.108323437,-0.023542
0.108363438,-0.018731
0.108403439,-0.007423
0.10844344,-1.33E-05
0.108483442,0.010487
0.108523443,0.014061
0.108563444,-0.01075
0.108603445,-0.035575
0.108643447,-0.027645
0.108683448,-0.005365
0.108723449,0.003974
0.108763451,0.023171
0.108803452,0.039234
0.108843453,0.042167
0.108883454,0.030702
0.108923456,0.023958
0.108963457,0.008015
0.109003458,-0.034171
0.109043459,-0.06315
0.109083461,-0.055404
0.109123462,-0.052116
0.109163463,-0.031449
0.109203464,0.004981
0.109243466,0.031247
0.109283467,0.054661
0.109323468,0.059517
0.10936347,0.059366
0.109403471,0.032279
0.109443472,-0.002064
0.109483473,-0.030212
0.109523475,-0.049782
0.109563476,-0.054265
0.109603477,-0.045517
0.109643478,-0.015866
0.10968348,0.01791
0.109723481,0.035736
0.109763482,0.048347
0.109803484,0.046755
0.109843485,0.018549
0.109883486,-0.011389
0.109923487,-0.034354
0.109963489,-0.049931
0.11000349,-0.051787
0.110043491,-0.038227
0.110083492,-0.005582
0.110123494,0.022721
0.110163495,0.043277
0.110203496,0.059602
0.110243497,0.053269
0.110283499,0.029421
0.1103235,0.00276
0.110363501,-0.018628
0.110403503,-0.03446
0.110443504,-0.041059
0.110483505,-0.035784
0.110523506,-0.023608
0.110563508,-0.005646
0.110603509,0.003144
0.11064351,0.021998
0.110683511,0.018622
0.110723513,0.013713
0.110763514,0.000628
0.110803515,0.002538
0.110843516,0.007813
0.110883518,0.008527
0.110923519,0.014972
0.11096352,0.013681
0.111003522,0.011449
0.111043523,0.00635
0.111083524,0.000337
0.111123525,-0.019262
0.111163527,-0.043475
0.111203528,-0.050814
0.111243529,-0.042126
0.11128353,-0.017647
0.111323532,0.010573
0.111363533,0.041786
0.111403534,0.058241
0.111443536,0.069475
0.111483537,0.059707
0.111523538,0.033312
0.111563539,-0.010687
0.111603541,-0.052316
0.111643542,-0.073604
0.111683543,-0.098134
0.111723544,-0.068791
0.111763546,-0.03415
0.111803547,0.007258
0.111843548,0.045154
0.111883549,0.076664
0.111923551,0.085214
0.111963552,0.058053
0.112003553,0.022879
0.112043555,-0.001825
0.112083556,-0.040053
0.112123557,-0.058285
0.112163558,-0.055889
0.11220356,-0.030527
0.112243561,-0.004111
0.112283562,0.011543
0.112323563,0.025146
0.112363565,0.021183
0.112403566,0.004054
0.112443567,-0.001729
0.112483569,-0.012087
0.11252357,-0.016307
0.112563571,-0.012383
0.112603572,-0.001967
0.112643574,0.011646
0.112683575,0.014741
0.112723576,0.016374
0.112763577,0.015573
0.112803579,0.002536
0.11284358,-0.01657
0.112883581,-0.01446
0.112923582,-0.009817
0.112963584,-0.013328
0.113003585,-0.010773
0.113043586,0.003601
0.113083588,0.014662
0.113123589,0.015786
0.11316359,0.01832
0.113203591,0.017963
0.113243593,0.001566
0.113283594,-0.014855
0.113323595,-0.017032
0.113363596,-0.018103
0.113403598,-0.020674
0.113443599,-0.009353
0.1134836,0.012712
0.113523602,0.026865
0.113563603,0.034475
0.113603604,0.039607
0.113643605,0.030421
0.113683607,-0.000191
0.113723608,-0.03609
0.113763609,-0.056052
0.11380361,-0.065632
0.113843612,-0.05925
0.113883613,-0.027908
0.113923614,0.016523
0.113963615,0.051539
0.114003617,0.079666
0.114043618,0.092328
0.114083619,0.07141
0.114123621,0.025276
0.114163622,-0.019722
0.114203623,-0.053862
0.114243624,-0.075679
0.114283626,-0.087388
0.114323627,-0.063807
0.114363628,-0.022241
0.114403629,0.014633
0.114443631,0.048583
0.114483632,0.072115
0.114523633,0.0526
0.114563635,0.028428
0.114603636,0.010583
0.114643637,-0.005388
0.114683638,-0.021123
0.11472364,-0.025851
0.114763641,-0.021601
0.114803642,-0.010043
0.114843643,-0.001129
0.114883645,0.007279
0.114923646,0.014336
0.114963647,-0.009802
0.115003648,-0.035676
0.11504365,-0.026957
0.115083651,-0.007286
0.115123652,0.002995
0.115163654,0.01958
0.115203655,0.035697
0.115243656,0.040849
0.115283657,0.031972
0.115323659,0.025765
0.11536366,0.008329
0.115403661,-0.02999
0.115443662,-0.060628
0.115483664,-0.055568
0.115523665,-0.051618
0.115563666,-0.030838
0.115603668,0.004846
0.115643669,0.03071
0.11568367,0.058239
0.115723671,0.061857
0.115763673,0.060794
0.115803674,0.035244
0.115843675,-0.001257
0.115883676,-0.032208
0.115923678,-0.051322
0.115963679,-0.056597
0.11600368,-0.047934
0.116043681,-0.016728
0.116083683,0.017757
0.116123684,0.035982
0.116163685,0.047896
0.116203687,0.047475
0.116243688,0.01769
0.116283689,-0.013071
0.11632369,-0.035146
0.116363692,-0.051497
0.116403693,-0.051191
0.116443694,-0.035749
0.116483695,-0.00336
0.116523697,0.025511
0.116563698,0.04569
0.116603699,0.060757
0.116643701,0.054682
0.116683702,0.030358
0.116723703,0.002931
0.116763704,-0.018783
0.116803706,-0.0345
0.116843707,-0.039977
0.116883708,-0.034968
0.116923709,-0.023693
0.116963711,-0.007229
0.117003712,0.000861
0.117043713,0.019528
0.117083714,0.016457
0.117123716,0.011223
0.117163717,-0.000937
0.117203718,0.001741
0.11724372,0.006404
0.117283721,0.008859
0.117323722,0.015928
0.117363723,0.013317
0.117403725,0.011631
0.117443726,0.006695
0.117483727,0.00046
0.117523728,-0.018435
0.11756373,-0.042439
0.117603731,-0.049316
0.117643732,-0.040911
0.117683734,-0.017122
0.117723735,0.012404
0.117763736,0.043199
0.117803737,0.060958
0.117843739,0.070771
0.11788374,0.058941
0.117923741,0.032618
0.117963742,-0.012347
0.118003744,-0.053775
0.118043745,-0.073135
0.118083746,-0.100022
0.118123747,-0.068535
0.118163749,-0.042172
0.11820375,0.011117
0.118243751,0.040485
0.118283753,0.076342
0.118323754,0.0813
0.118363755,0.055472
0.118403756,0.019266
0.118443758,-0.00388
0.118483759,-0.038127
0.11852376,-0.057558
0.118563761,-0.0534
0.118603763,-0.027544
0.118643764,-0.002564
0.118683765,0.013341
0.118723766,0.026549
0.118763768,0.021329
0.118803769,0.002706
0.11884377,-0.001775
0.118883772,-0.009566
0.118923773,-0.012995
0.118963774,-0.008673
0.119003775,0.00011
0.119043777,0.012351
0.119083778,0.014109
0.119123779,0.016284
0.11916378,0.014825
0.119203782,0.000478
0.119243783,-0.017411
0.119283784,-0.014595
0.119323786,-0.008786
0.119363787,-0.011144
0.119403788,-0.009867
0.119443789,0.001908
0.119483791,0.013219
0.119523792,0.014113
0.119563793,0.018274
0.119603794,0.019322
0.119643796,0.002784
0.119683797,-0.013811
0.119723798,-0.015305
0.119763799,-0.015834
0.119803801,-0.019416
0.119843802,-0.008566
0.119883803,0.01256
0.119923805,0.025491
0.119963806,0.033607
0.120003807,0.040585
0.120043808,0.031215
0.12008381,4.00E-05
0.120123811,-0.036449
0.120163812,-0.05698
0.120203813,-0.066649
0.120243815,-0.060093
0.120283816,-0.029348
0.120323817,0.014994
0.120363819,0.050567
0.12040382,0.079066
0.120443821,0.092513
0.120483822,0.072152
0.120523824,0.025172
0.120563825,-0.0199
0.120603826,-0.054553
0.120643827,-0.075574
0.120683829,-0.090712
0.12072383,-0.064395
0.120763831,-0.021186
0.120803832,0.012675
0.120843834,0.04937
0.120883835,0.075998
0.120923836,0.054014
0.120963838,0.028917
0.121003839,0.007906
0.12104384,-0.004826
0.121083841,-0.022166
0.121123843,-0.026068
0.121163844,-0.02077
0.121203845,-0.008816
0.121243846,-0.000187
0.121283848,0.00806
0.121323849,0.01403
0.12136385,-0.009721
0.121403852,-0.034657
0.121443853,-0.028717
0.121483854,-0.007302
0.121523855,0.000663
0.121563857,0.017878
0.121603858,0.03843
0.121643859,0.041685
0.12168386,0.030114
0.121723862,0.023906
0.121763863,0.008937
0.121803864,-0.031232
0.121843865,-0.061669
0.121883867,-0.05415
0.121923868,-0.053145
0.121963869,-0.033158
0.122003871,0.004048
0.122043872,0.032539
0.122083873,0.058017
0.122123874,0.060967
0.122163876,0.061052
0.122203877,0.035069
0.122243878,-0.000817
0.122283879,-0.030188
0.122323881,-0.050723
0.122363882,-0.055538
0.122403883,-0.048584
0.122443885,-0.01711
0.122483886,0.019844
0.122523887,0.036547
0.122563888,0.048102
0.12260389,0.046261
0.122643891,0.017996
0.122683892,-0.012538
0.122723893,-0.036194
0.122763895,-0.051295
0.122803896,-0.051914
0.122843897,-0.037734
0.122883898,-0.002806
0.1229239,0.027029
0.122963901,0.045574
0.123003902,0.060485
0.123043904,0.055541
0.123083905,0.030888
0.123123906,0.002511
0.123163907,-0.018275
0.123203909,-0.033287
0.12324391,-0.040057
0.123283911,-0.034548
0.123323912,-0.022172
0.123363914,-0.006614
0.123403915,0.000481
0.123443916,0.018147
0.123483918,0.016387
0.123523919,0.011031
0.12356392,-0.00179
0.123603921,0.00144
0.123643923,0.006564
0.123683924,0.00738
0.123723925,0.015375
0.123763926,0.013938
0.123803928,0.010697
0.123843929,0.005352
0.12388393,0.000555
0.123923931,-0.018382
0.123963933,-0.04314
0.124003934,-0.049459
0.124043935,-0.03964
0.124083937,-0.016888
0.124123938,0.012268
0.124163939,0.04235
0.12420394,0.061566
0.124243942,0.070423
0.124283943,0.059875
0.124323944,0.033754
0.124363945,-0.011471
0.124403947,-0.052947
0.124443948,-0.074571
0.124483949,-0.09607
0.124523951,-0.071415
0.124563952,-0.032855
0.124603953,0.006471
0.124643954,0.047353
0.124683956,0.072806
0.124723957,0.081218
0.124763958,0.056311
0.124803959,0.019952
0.124843961,-0.001378
0.124883962,-0.04243
0.124923963,-0.056762
0.124963964,-0.053712
0.125003966,-0.032254
0.125043967,-0.004549
0.125083968,0.012735
0.12512397,0.026428
0.125163971,0.020992
0.125203972,0.004352
0.125243973,-0.001816
0.125283975,-0.01083
0.125323976,-0.013899
0.125363977,-0.008999
0.125403978,-0.002601
0.12544398,0.011003
0.125483981,0.014986
0.125523982,0.017102
0.125563984,0.016981
0.125603985,0.002115
0.125643986,-0.016632
0.125683987,-0.016562
0.125723989,-0.009249
0.12576399,-0.012345
0.125803991,-0.011737
0.125843992,0.001133
0.125883994,0.011974
0.125923995,0.015311
0.125963996,0.018997
0.126003997,0.018314
0.126043999,0.002004
0.126084,-0.015454
0.126124001,-0.017892
0.126164003,-0.016802
0.126204004,-0.018347
0.126244005,-0.007739
0.126284006,0.012439
0.126324008,0.026498
0.126364009,0.0356
0.12640401,0.040712
0.126444011,0.031598
0.126484013,-0.00012
0.126524014,-0.036944
0.126564015,-0.055833
0.126604016,-0.064673
0.126644018,-0.058075
0.126684019,-0.027426
0.12672402,0.015473
0.126764022,0.050024
0.126804023,0.078792
0.126844024,0.091964
0.126884025,0.07069
0.126924027,0.024572
0.126964028,-0.019717
0.127004029,-0.05392
0.12704403,-0.075929
0.127084032,-0.084245
0.127124033,-0.063253
0.127164034,-0.018817
0.127204036,0.009855
0.127244037,0.049522
0.127284038,0.074394
0.127324039,0.053584
0.127364041,0.028198
0.127404042,0.006556
0.127444043,-0.0045
0.127484044,-0.020778
0.127524046,-0.025363
0.127564047,-0.019752
0.127604048,-0.008643
0.127644049,0.000857
0.127684051,0.010413
0.127724052,0.01441
0.127764053,-0.009668
0.127804055,-0.035214
0.127844056,-0.028596
0.127884057,-0.007455
0.127924058,0.001965
0.12796406,0.02017
0.128004061,0.037579
0.128044062,0.04161
0.128084063,0.029664
0.128124065,0.023228
0.128164066,0.007753
0.128204067,-0.032846
0.128244069,-0.062396
0.12828407,-0.055007
0.128324071,-0.051324
0.128364072,-0.033995
0.128404074,0.004988
0.128444075,0.032832
0.128484076,0.056445
0.128524077,0.059734
0.128564079,0.061185
0.12860408,0.033461
0.128644081,-0.000797
0.128684082,-0.029132
0.128724084,-0.052135
0.128764085,-0.056317
0.128804086,-0.048932
0.128844088,-0.017115
0.128884089,0.020249
0.12892409,0.036692
0.128964091,0.047226
0.129004093,0.045063
0.129044094,0.017671
0.129084095,-0.01168
0.129124096,-0.036463
0.129164098,-0.051872
0.129204099,-0.052218
0.1292441,-0.03854
0.129284102,-0.003285
0.129324103,0.026515
0.129364104,0.04487
0.129404105,0.059895
0.129444107,0.054796
0.129484108,0.031187
0.129524109,0.003672
0.12956411,-0.016679
0.129604112,-0.032759
0.129644113,-0.039787
0.129684114,-0.034514
0.129724115,-0.021934
0.129764117,-0.00614
0.129804118,0.001947
0.129844119,0.020115
0.129884121,0.018204
0.129924122,0.013407
0.129964123,0.00024
0.130004124,0.002192
0.130044126,0.005807
0.130084127,0.005939
0.130124128,0.013721
0.130164129,0.013575
0.130204131,0.010001
0.130244132,0.005038
0.130284133,0.001373
0.130324135,-0.020033
0.130364136,-0.042927
0.130404137,-0.048674
0.130444138,-0.040227
0.13048414,-0.016856
0.130524141,0.010685
0.130564142,0.041484
0.130604143,0.059904
0.130644145,0.071112
0.130684146,0.06036
0.130724147,0.03309
0.130764148,-0.012162
0.13080415,-0.052281
0.130844151,-0.072971
0.130884152,-0.097763
0.130924154,-0.06965
0.130964155,-0.036721
0.131004156,0.0069
0.131044157,0.043424
0.131084159,0.075101
0.13112416,0.082782
0.131164161,0.05526
0.131204162,0.019712
0.131244164,-0.003439
0.131284165,-0.040264
0.131324166,-0.058083
0.131364168,-0.056454
0.131404169,-0.030695
0.13144417,-0.00304
0.131484171,0.011623
0.131524173,0.026221
0.131564174,0.023328
0.131604175,0.005103
0.131644176,-0.000827
0.131684178,-0.011326
0.131724179,-0.01397
0.13176418,-0.009964
0.131804181,-0.000663
0.131844183,0.013013
0.131884184,0.014878
0.131924185,0.01712
0.131964187,0.016629
0.132004188,0.002744
0.132044189,-0.016737
0.13208419,-0.01597
0.132124192,-0.010506
0.132164193,-0.013721
0.132204194,-0.011498
0.132244195,0.00218
0.132284197,0.013249
0.132324198,0.014199
0.132364199,0.017563
0.132404201,0.017898
0.132444202,0.001932
0.132484203,-0.014745
0.132524204,-0.016459
0.132564206,-0.016879
0.132604207,-0.018487
0.132644208,-0.006296
0.132684209,0.014582
0.132724211,0.028194
0.132764212,0.035942
0.132804213,0.041133
0.132844214,0.031894
0.132884216,0.000782
0.132924217,-0.035071
0.132964218,-0.055349
0.13300422,-0.065667
0.133044221,-0.058979
0.133084222,-0.027781
0.133124223,0.01536
0.133164225,0.049902
0.133204226,0.077798
0.133244227,0.090913
0.133284228,0.069439
0.13332423,0.024102
0.133364231,-0.019929
0.133404232,-0.054974
0.133444234,-0.07667
0.133484235,-0.083991
0.133524236,-0.061929
0.133564237,-0.016348
0.133604239,0.010968
0.13364424,0.049002
0.133684241,0.073353
0.133724242,0.050922
0.133764244,0.028871
0.133804245,0.006983
0.133844246,-0.003919
0.133884247,-0.020571
0.133924249,-0.0251
0.13396425,-0.018807
0.134004251,-0.008659
0.134044253,-0.001027
0.134084254,0.012296
0.134124255,0.012925
0.134164256,-0.01245
0.134204258,-0.037833
0.134244259,-0.029328
0.13428426,-0.007917
0.134324261,0.001388
0.134364263,0.019087
0.134404264,0.034853
0.134444265,0.040594
0.134484266,0.030177
0.134524268,0.025112
0.134564269,0.008518
0.13460427,-0.034415
0.134644272,-0.064165
0.134684273,-0.054948
0.134724274,-0.048729
0.134764275,-0.031022
0.134804277,0.004758
0.134844278,0.032745
0.134884279,0.056663
0.13492428,0.063144
0.134964282,0.06256
0.135004283,0.034296
0.135044284,-0.001197
0.135084286,-0.030606
0.135124287,-0.049751
0.135164288,-0.052118
0.135204289,-0.046452
0.135244291,-0.018486
0.135284292,0.016956
0.135324293,0.035291
0.135364294,0.047351
0.135404296,0.044006
0.135444297,0.016889
0.135484298,-0.013554
0.135524299,-0.037442
0.135564301,-0.049796
0.135604302,-0.051105
0.135644303,-0.038223
0.135684305,-0.004822
0.135724306,0.024854
0.135764307,0.045609
0.135804308,0.061819
0.13584431,0.056279
0.135884311,0.031354
0.135924312,0.003773
0.135964313,-0.016723
0.136004315,-0.031736
0.136044316,-0.038954
0.136084317,-0.035909
0.136124319,-0.02294
0.13616432,-0.006484
0.136204321,0.002872
0.136244322,0.021329
0.136284324,0.019339
0.136324325,0.01265
0.136364326,-0.002616
0.136404327,0.000654
0.136444329,0.005529
0.13648433,0.005476
0.136524331,0.012917
0.136564332,0.013163
0.136604334,0.010075
0.136644335,0.005309
0.136684336,0.002766
0.136724338,-0.021292
0.136764339,-0.043468
0.13680434,-0.049167
0.136844341,-0.039522
0.136884343,-0.016274
0.136924344,0.011397
0.136964345,0.041104
0.137004346,0.058086
0.137044348,0.071208
0.137084349,0.060556
0.13712435,0.030899
0.137164352,-0.012244
0.137204353,-0.052128
0.137244354,-0.072466
0.137284355,-0.094969
0.137324357,-0.068503
0.137364358,-0.03505
0.137404359,0.004666
0.13744436,0.041896
0.137484362,0.07496
0.137524363,0.080993
0.137564364,0.055715
0.137604365,0.021684
0.137644367,-0.002705
0.137684368,-0.040553
0.137724369,-0.0582
0.137764371,-0.055809
0.137804372,-0.034047
0.137844373,-0.006162
0.137884374,0.011474
0.137924376,0.02678
0.137964377,0.023
0.138004378,0.006497
0.138044379,-0.000268
0.138084381,-0.010738
0.138124382,-0.015313
0.138164383,-0.011344
0.138204385,-0.000817
0.138244386,0.01267
0.138284387,0.017219
0.138324388,0.019488
0.13836439,0.019041
0.138404391,0.004345
0.138444392,-0.015623
0.138484393,-0.014765
0.138524395,-0.010985
0.138564396,-0.014422
0.138604397,-0.011205
0.138644398,0.002605
0.1386844,0.013941
0.138724401,0.015162
0.138764402,0.017687
0.138804404,0.016993
0.138844405,-0.000517
0.138884406,-0.016159
0.138924407,-0.017204
0.138964409,-0.018481
0.13900441,-0.01901
0.139044411,-0.005981
0.139084412,0.014957
0.139124414,0.02861
0.139164415,0.035955
0.139204416,0.040647
0.139244418,0.030679
0.139284419,0.000341
0.13932442,-0.034369
0.139364421,-0.054131
0.139404423,-0.064672
0.139444424,-0.058314
0.139484425,-0.027017
0.139524426,0.015519
0.139564428,0.048869
0.139604429,0.077293
0.13964443,0.090372
0.139684431,0.068514
0.139724433,0.023373
0.139764434,-0.020257
0.139804435,-0.054693
0.139844437,-0.077833
0.139884438,-0.088388
0.139924439,-0.059431
0.13996444,-0.018782
0.140004442,0.020659
0.140044443,0.046854
0.140084444,0.072226
0.140124445,0.05164
0.140164447,0.026667
0.140204448,0.004459
0.140244449,-0.00093
0.140284451,-0.020146
0.140324452,-0.025964
0.140364453,-0.017359
0.140404454,-0.008488
0.140444456,0.002688
0.140484457,0.013831
0.140524458,0.012585
0.140564459,-0.012826
0.140604461,-0.039464
0.140644462,-0.02891
0.140684463,-0.010178
0.140724464,0.001485
0.140764466,0.02164
0.140804467,0.037716
0.140844468,0.040803
0.14088447,0.028158
0.140924471,0.023696
0.140964472,0.005845
0.141004473,-0.03702
0.141044475,-0.066496
0.141084476,-0.055022
0.141124477,-0.050343
0.141164478,-0.031732
0.14120448,0.005043
0.141244481,0.034015
0.141284482,0.054787
0.141324484,0.060682
0.141364485,0.06068
0.141404486,0.032288
0.141444487,-0.002364
0.141484489,-0.028776
0.14152449,-0.046509
0.141564491,-0.050661
0.141604492,-0.045871
0.141644494,-0.016904
0.141684495,0.016695
0.141724496,0.035012
0.141764497,0.047245
0.141804499,0.043421
0.1418445,0.017478
0.141884501,-0.012183
0.141924503,-0.035416
0.141964504,-0.047683
0.142004505,-0.052039
0.142044506,-0.039876
0.142084508,-0.006524
0.142124509,0.023318
0.14216451,0.044867
0.142204511,0.061002
0.142244513,0.056321
0.142284514,0.032878
0.142324515,0.004171
0.142364516,-0.015579
0.142404518,-0.031007
0.142444519,-0.04024
0.14248452,-0.035175
0.142524522,-0.022992
0.142564523,-0.005595
0.142604524,0.004113
0.142644525,0.021982
0.142684527,0.019885
0.142724528,0.013184
0.142764529,-0.00149
0.14280453,0.00014
0.142844532,0.005086
0.142884533,0.004946
0.142924534,0.011618
0.142964536,0.012368
0.143004537,0.009639
0.143044538,0.004757
0.143084539,0.001511
0.143124541,-0.020781
0.143164542,-0.043533
0.143204543,-0.050469
0.143244544,-0.039977
0.143284546,-0.017279
0.143324547,0.011214
0.143364548,0.040482
0.143404549,0.057776
0.143444551,0.070791
0.143484552,0.061934
0.143524553,0.033134
0.143564555,-0.010129
0.143604556,-0.050782
0.143644557,-0.072534
0.143684558,-0.091778
0.14372456,-0.07253
0.143764561,-0.03121
0.143804562,0.005427
0.143844563,0.045009
0.143884565,0.075654
0.143924566,0.082649
0.143964567,0.059791
0.144004569,0.022232
0.14404457,-0.001038
0.144084571,-0.043556
0.144124572,-0.060325
0.144164574,-0.056163
0.144204575,-0.037888
0.144244576,-0.007787
0.144284577,0.009927
0.144324579,0.026563
0.14436458,0.024043
0.144404581,0.007187
0.144444582,-0.000281
0.144484584,-0.012209
0.144524585,-0.017401
0.144564586,-0.014439
0.144604588,-0.001277
0.144644589,0.013173
0.14468459,0.01562
0.144724591,0.019238
0.144764593,0.019518
0.144804594,0.005707
0.144844595,-0.014976
0.144884596,-0.014726
0.144924598,-0.011848
0.144964599,-0.016053
0.1450046,-0.012161
0.145044602,0.003428
0.145084603,0.014124
0.145124604,0.015398
0.145164605,0.017807
0.145204607,0.015946
0.145244608,-0.00026
0.145284609,-0.017025
0.14532461,-0.018897
0.145364612,-0.019723
0.145404613,-0.020266
0.145444614,-0.006585
0.145484615,0.014867
0.145524617,0.029185
0.145564618,0.03647
0.145604619,0.040745
0.145644621,0.03107
0.145684622,0.001203
0.145724623,-0.033703
0.145764624,-0.053218
0.145804626,-0.063516
0.145844627,-0.057463
0.145884628,-0.025091
0.145924629,0.017571
0.145964631,0.050457
0.146004632,0.078338
0.146044633,0.090628
0.146084635,0.068276
0.146124636,0.023365
0.146164637,-0.020369
0.146204638,-0.054996
0.14624464,-0.077459
0.146284641,-0.089697
0.146324642,-0.060089
0.146364643,-0.020466
0.146404645,0.021079
0.146444646,0.045708
0.146484647,0.070509
0.146524648,0.050687
0.14656465,0.025318
0.146604651,0.003071
0.146644652,-0.000362
0.146684654,-0.02081
0.146724655,-0.025636
0.146764656,-0.016446
0.146804657,-0.00793
0.146844659,0.003676
0.14688466,0.012914
0.146924661,0.012886
0.146964662,-0.013117
0.147004664,-0.039077
0.147044665,-0.028066
0.147084666,-0.00801
0.147124668,0.002865
0.147164669,0.023126
0.14720467,0.038302
0.147244671,0.040654
0.147284673,0.027853
0.147324674,0.02191
0.147364675,0.003792
0.147404676,-0.037606
0.147444678,-0.066306
0.147484679,-0.054995
0.14752468,-0.052679
0.147564681,-0.031811
0.147604683,0.003949
0.147644684,0.034047
0.147684685,0.054644
0.147724687,0.058114
0.147764688,0.059731
0.147804689,0.031644
0.14784469,-0.001115
0.147884692,-0.028617
0.147924693,-0.047822
0.147964694,-0.05252
0.148004695,-0.047495
0.148044697,-0.014913
0.148084698,0.018548
0.148124699,0.035795
0.148164701,0.047737
0.148204702,0.043764
0.148244703,0.017463
0.148284704,-0.011121
0.148324706,-0.034991
0.148364707,-0.049489
0.148404708,-0.052426
0.148444709,-0.039659
0.148484711,-0.00637
0.148524712,0.023176
0.148564713,0.044388
0.148604714,0.059906
0.148644716,0.054427
0.148684717,0.031839
0.148724718,0.005016
0.14876472,-0.014524
0.148804721,-0.030917
0.148844722,-0.040516
0.148884723,-0.033742
0.148924725,-0.022332
0.148964726,-0.00615
0.149004727,0.004248
0.149044728,0.022867
0.14908473,0.019825
0.149124731,0.01425
0.149164732,0.001699
0.149204734,0.001292
0.149244735,0.006177
0.149284736,0.006109
0.149324737,0.011812
0.149364739,0.011068
0.14940474,0.009079
0.149444741,0.005596
0.149484742,0.000716
0.149524744,-0.020211
0.149564745,-0.042559
0.149604746,-0.050031
0.149644747,-0.041176
0.149684749,-0.0185
0.14972475,0.009463
0.149764751,0.039512
0.149804753,0.056701
0.149844754,0.069625
0.149884755,0.061875
0.149924756,0.03402
0.149964758,-0.009739
