time, accel 1, accel 2, accel 3, accel 4, accel top, accel bottom 
time - seconds (computed after test), deacceleration - kg, deacceleration - kg, deacceleration - kg, deacceleration - kg, deacceleration - kg, deacceleration - kg
9.239999999999990409e-04,-1.125739891165466577e+00,-3.971410671150549465e+00,-4.070763274345360117e+00,-5.919461062136564422e+00,-9.689567028442052532e+00,0.000000000000000000e+00
9.259999999999990895e-04,-4.252958911655376761e-01,-5.992980671149301664e+00,-5.254641274343136992e+00,-4.800938062135500672e+00,-4.989103028442967158e+00,0.000000000000000000e+00
9.279999999999989212e-04,-3.527510911648216174e-01,-5.802280671151943459e+00,-7.431003274343937370e+00,-7.175884062133904173e+00,-5.059151028439125675e+00,0.000000000000000000e+00
9.299999999999989699e-04,-2.395295891164301416e+00,-2.784720671151497129e+00,-3.447867274346314126e+00,-3.835638062137141979e+00,-5.186735028441463946e+00,0.000000000000000000e+00
9.319999999999990185e-04,-4.161411891164161325e+00,-3.588355671149371595e+00,-4.417857274342305018e+00,-5.654602062132573437e+00,-2.439991028441794274e+00,0.000000000000000000e+00
9.339999999999990671e-04,-4.547891891165216194e+00,-4.848525671150398786e+00,-7.410363274344405227e+00,-8.611794062135484040e+00,-7.363111028440172845e+00,0.000000000000000000e+00
9.359999999999988989e-04,-3.178291891166026062e+00,-3.863530671151433893e+00,-5.982603274345810185e+00,-5.985128062137276217e+00,-7.403135028441836241e+00,0.000000000000000000e+00
9.379999999999989475e-04,-4.117651891163440325e+00,-2.822245671150820368e+00,-3.577323274346165594e+00,-3.292795062137336970e+00,-4.431255028443183974e+00,0.000000000000000000e+00
9.399999999999989961e-04,-6.107651891164977975e+00,-2.346940671150760327e+00,-3.005085274344699631e+00,-2.846265062135648893e+00,-3.420615028440855632e+00,0.000000000000000000e+00
9.419999999999990447e-04,-1.546007891168379889e+00,-6.755706711513170815e-01,-1.733031274345419703e+00,-2.638316062135718454e+00,-3.630743028440751363e+00,0.000000000000000000e+00
9.439999999999988765e-04,2.221380108832476274e+00,-1.682460671148788167e+00,-2.151423274343519765e+00,-3.544515062134361294e+00,-3.705791028440360790e+00,0.000000000000000000e+00
9.459999999999989251e-04,2.281420108834885330e+00,-3.593045671149813103e+00,-2.682381274344542987e+00,-3.776537062135691514e+00,-4.541327028440598212e+00,0.000000000000000000e+00
9.479999999999989737e-04,1.604740108835328805e+00,-5.605280671149198035e+00,-4.847505274342347015e+00,-4.214317062134671943e+00,-3.813359028441530185e+00,0.000000000000000000e+00
9.499999999999990223e-04,8.054841088349073974e-01,-4.129320671150795263e+00,-6.254643274344614312e+00,-5.764047062135554178e+00,-4.743951028440587692e+00,0.000000000000000000e+00
9.519999999999988541e-04,-1.502227891163834483e+00,-1.871640671151150848e+00,-3.038859274346349171e+00,-1.620488062138122132e+00,-5.604495028440992677e+00,0.000000000000000000e+00
9.539999999999989027e-04,-2.589167891164783519e+00,-1.668385671151066951e+00,-4.984994743473307732e-01,2.444463378632344419e-01,-1.784575028444657985e+00,0.000000000000000000e+00
9.559999999999989513e-04,-8.355558911658502730e-01,-1.290020671150508447e+00,2.912414725654839387e+00,3.081243937863675342e+00,2.222960971558136656e+00,0.000000000000000000e+00
9.579999999999989999e-04,6.829041088343987820e-01,1.439834328847157785e+00,6.910047256569149532e-01,1.597180937865856798e+00,3.486264971559545955e+00,0.000000000000000000e+00
9.599999999999988317e-04,3.101689088348592582e-01,4.391704328847838568e+00,1.865498725652907197e+00,1.367342937863538666e+00,-1.510406284374246066e-01,0.000000000000000000e+00
9.619999999999988803e-04,1.894924108833999199e+00,1.922949328850854789e+00,3.473390725655092659e+00,3.004635937863803896e+00,9.946889715582020175e-01,0.000000000000000000e+00
9.639999999999989289e-04,1.946204108835447588e+00,-3.206576711493655529e-01,2.726139256586552762e-01,8.660869378671376406e-01,2.578184971558607597e+00,0.000000000000000000e+00
9.659999999999989775e-04,3.124230883511447399e-02,2.609608288493998063e-01,-2.036973274344445084e+00,-3.235885062135062107e+00,-2.761198284401793490e-01,0.000000000000000000e+00
9.679999999999988093e-04,-2.115119891163999011e+00,-2.002975671148688797e+00,-9.187652743452667803e-01,-2.242130062136840074e+00,-3.473143028439367619e+00,0.000000000000000000e+00
9.699999999999988579e-04,-3.374667891164119471e+00,-2.495475671151389463e+00,-7.217672743446650330e-01,-9.112830621364277350e-01,-2.302407028442561732e+00,0.000000000000000000e+00
9.719999999999989065e-04,-4.734291891164850163e+00,9.679432884881244981e-02,-8.814334344902641227e-03,-1.165363213586628754e-02,-5.112686284412930604e-01,0.000000000000000000e+00
9.739999999999989552e-04,-2.801803891166898985e+00,-1.068005671149362623e+00,5.685230565584081797e-02,5.421346378642772912e-01,2.817337715587704405e-01,0.000000000000000000e+00
9.759999999999987869e-04,1.030624108831108110e+00,-8.241006711518752414e-01,-2.091381274342671404e+00,-1.664266062132858881e+00,8.721049715590041274e-01,0.000000000000000000e+00
9.779999999999988355e-04,9.518241088354085777e-01,1.972984328848305102e+00,-8.287112743455422592e-01,-1.677398062136165713e+00,-7.664310284399646900e-01,0.000000000000000000e+00
9.799999999999988842e-04,-8.818358911641007714e-01,1.786929328850420884e+00,2.071880725653440614e+00,1.603746937861884936e+00,-3.096462844213643262e-02,0.000000000000000000e+00
9.819999999999989328e-04,-3.740146911654489426e-01,-9.147856711498788540e-01,1.266992725655768037e+00,2.043710937864518407e+00,2.693264971558675835e+00,0.000000000000000000e+00
9.839999999999987645e-04,4.915321088345070422e-01,-3.123995671149371045e+00,-1.085745274342923228e+00,-2.040916213397947487e-02,2.368056971559984181e+00,0.000000000000000000e+00
9.859999999999988132e-04,5.753361088346611307e-01,-3.485165671150266764e+00,-2.594205274343812206e+00,-1.743065062134738108e+00,-3.836878284381224358e-01,0.000000000000000000e+00
9.879999999999988618e-04,3.201753088349659770e-01,-3.589915671150645693e+00,-2.821221274344537733e+00,-1.095152062135814841e+00,-1.426847028440821008e+00,0.000000000000000000e+00
9.899999999999989104e-04,-1.268331891163834602e+00,-3.753801711529145546e-01,-1.337157274346137958e+00,-1.237427062135600053e+00,-5.312814284410734000e-01,0.000000000000000000e+00
9.919999999999987422e-04,-3.096991891164033728e+00,1.124009328848872613e+00,1.711652725652580642e+00,1.549020937860612568e+00,-4.362214284413750143e-01,0.000000000000000000e+00
9.939999999999987908e-04,-1.334623891166429877e+00,8.253793288496407143e-01,9.949467256562705142e-01,2.737585937864336127e+00,1.902760971557767800e+00,0.000000000000000000e+00
9.959999999999988394e-04,7.717121088335128221e-01,4.204368288496637684e-01,-1.069053434413580472e-02,1.555586937865553132e+00,2.493136971559287485e+00,0.000000000000000000e+00
9.979999999999988880e-04,-2.089098911648338275e-01,1.486739328849207231e+00,4.808709256551974009e-01,-6.070308621351756528e-01,9.846809715596567258e-01,0.000000000000000000e+00
